일시,대여소명,대여건수,반납건수
2025-04-30,ST-173,1,0
2025-04-30,ST-175,0,1
2025-04-30,ST-1754,0,1
2025-04-30,ST-1756,2,2
2025-04-30,ST-1773,1,1
2025-04-30,ST-1774,1,1
2025-04-30,ST-1776,2,0
2025-04-30,ST-1777,0,4
2025-04-30,ST-1779,0,2
2025-04-30,ST-1780,1,0
2025-04-30,ST-1782,1,2
2025-04-30,ST-1783,2,0
2025-04-30,ST-1786,0,3
2025-04-30,ST-1791,1,0
2025-04-30,ST-1797,1,1
2025-04-30,ST-18,6,0
2025-04-30,ST-1807,2,1
2025-04-30,ST-1811,1,1
2025-04-30,ST-1816,1,0
2025-04-30,ST-1879,1,1
2025-04-30,ST-1883,0,1
2025-04-30,ST-1895,1,2
2025-04-30,ST-1909,0,1
2025-04-30,ST-1910,4,7
2025-04-30,ST-1920,0,1
2025-04-30,ST-1923,2,7
2025-04-30,ST-1970,0,2
2025-04-30,ST-1990,0,1
2025-04-30,ST-201,0,1
2025-04-30,ST-203,2,0
2025-04-30,ST-2031,3,0
2025-04-30,ST-2036,0,1
2025-04-30,ST-204,1,0
2025-04-30,ST-2045,0,2
2025-04-30,ST-205,3,2
2025-04-30,ST-2081,1,1
2025-04-30,ST-210,1,0
2025-04-30,ST-2152,1,2
2025-04-30,ST-2157,1,2
2025-04-30,ST-2160,2,1
2025-04-30,ST-2167,1,0
2025-04-30,ST-2168,3,2
2025-04-30,ST-2177,3,2
2025-04-30,ST-2225,1,0
2025-04-30,ST-223,1,1
2025-04-30,ST-2240,1,4
2025-04-30,ST-2290,1,0
2025-04-30,ST-2293,0,1
2025-04-30,ST-2308,3,0
2025-04-30,ST-2318,0,1
2025-04-30,ST-2327,0,1
2025-04-30,ST-2332,1,0
2025-04-30,ST-2334,6,8
2025-04-30,ST-2341,5,0
2025-04-30,ST-237,0,2
2025-04-30,ST-2394,1,0
2025-04-30,ST-2420,0,1
2025-04-30,ST-2438,0,1
2025-04-30,ST-2445,0,2
2025-04-30,ST-2446,1,4
2025-04-30,ST-2447,3,0
2025-04-30,ST-2450,1,0
2025-04-30,ST-2452,1,2
2025-04-30,ST-2453,4,0
2025-04-30,ST-2456,2,2
2025-04-30,ST-2467,1,0
2025-04-30,ST-2468,3,3
2025-04-30,ST-2472,2,0
2025-04-30,ST-2492,0,2
2025-04-30,ST-2497,1,0
2025-04-30,ST-2498,0,1
2025-04-30,ST-2513,1,1
2025-04-30,ST-2527,0,7
2025-04-30,ST-2533,2,0
2025-04-30,ST-2534,0,3
2025-04-30,ST-2537,1,0
2025-04-30,ST-254,1,0
2025-04-30,ST-2544,2,0
2025-04-30,ST-2553,0,2
2025-04-30,ST-2565,2,2
2025-04-30,ST-257,0,2
2025-04-30,ST-2593,1,0
2025-04-30,ST-2602,1,0
2025-04-30,ST-2608,0,3
2025-04-30,ST-2613,0,1
2025-04-30,ST-2624,1,0
2025-04-30,ST-2625,0,2
2025-04-30,ST-2626,2,0
2025-04-30,ST-2673,4,0
2025-04-30,ST-2688,2,0
2025-04-30,ST-2789,0,1
2025-04-30,ST-2816,1,0
2025-04-30,ST-2822,2,0
2025-04-30,ST-2847,1,1
2025-04-30,ST-2861,0,1
2025-04-30,ST-2876,3,0
2025-04-30,ST-2905,0,4
2025-04-30,ST-2924,4,4
2025-04-30,ST-296,0,1
2025-04-30,ST-297,2,0
2025-04-30,ST-2975,1,1
2025-04-30,ST-2981,1,0
2025-04-30,ST-3002,1,3
2025-04-30,ST-3003,2,1
2025-04-30,ST-3012,0,3
2025-04-30,ST-3017,3,0
2025-04-30,ST-3033,1,0
2025-04-30,ST-3054,0,1
2025-04-30,ST-3056,0,2
2025-04-30,ST-3078,0,4
2025-04-30,ST-3079,2,3
2025-04-30,ST-3112,1,0
2025-04-30,ST-3140,2,1
2025-04-30,ST-3159,0,3
2025-04-30,ST-3160,2,0
2025-04-30,ST-32,0,1
2025-04-30,ST-3209,0,1
2025-04-30,ST-3239,0,2
2025-04-30,ST-3243,1,1
2025-04-30,ST-3264,1,1
2025-04-30,ST-328,1,0
2025-04-30,ST-329,0,2
2025-04-30,ST-3297,0,2
2025-04-30,ST-331,0,2
2025-04-30,ST-332,2,0
2025-04-30,ST-3323,1,0
2025-04-30,ST-3325,1,1
2025-04-30,ST-3326,0,2
2025-04-30,ST-3331,0,1
2025-04-30,ST-3342,1,2
2025-04-30,ST-3344,1,0
2025-04-30,ST-335,0,1
2025-04-30,ST-3351,0,1
2025-04-30,ST-3355,0,1
2025-04-30,ST-336,2,2
2025-04-30,ST-338,2,2
2025-04-30,ST-339,2,0
2025-04-30,ST-341,0,1
2025-04-30,ST-343,0,4
2025-04-30,ST-344,1,1
2025-04-30,ST-36,0,1
2025-04-30,ST-362,0,2
2025-04-30,ST-366,11,3
2025-04-30,ST-375,1,0
2025-04-30,ST-4,1,0
2025-04-30,ST-401,0,1
2025-04-30,ST-414,0,1
2025-04-30,ST-421,3,0
2025-04-30,ST-426,2,3
2025-04-30,ST-436,1,0
2025-04-30,ST-439,1,0
2025-04-30,ST-442,0,7
2025-04-30,ST-446,1,1
2025-04-30,ST-476,1,1
2025-04-30,ST-482,0,1
2025-04-30,ST-483,0,1
2025-04-30,ST-493,1,1
2025-04-30,ST-5,0,1
2025-04-30,ST-506,4,0
2025-04-30,ST-516,1,0
2025-04-30,ST-528,1,0
2025-04-30,ST-539,2,0
2025-04-30,ST-540,2,0
2025-04-30,ST-547,0,1
2025-04-30,ST-550,1,0
2025-04-30,ST-603,2,0
2025-04-30,ST-64,3,2
2025-04-30,ST-664,0,1
2025-04-30,ST-67,2,0
2025-04-30,ST-683,0,2
2025-04-30,ST-692,1,4
2025-04-30,ST-695,4,0
2025-04-30,ST-697,2,0
2025-04-30,ST-70,0,1
2025-04-30,ST-72,1,2
2025-04-30,ST-73,11,7
2025-04-30,ST-745,1,0
2025-04-30,ST-748,1,4
2025-04-30,ST-749,2,6
2025-04-30,ST-761,1,0
2025-04-30,ST-771,1,1
2025-04-30,ST-772,1,1
2025-04-30,ST-777,6,1
2025-04-30,ST-784,0,2
2025-04-30,ST-786,1,0
2025-04-30,ST-787,1,0
2025-04-30,ST-791,0,2
2025-04-30,ST-793,0,1
2025-04-30,ST-794,0,2
2025-04-30,ST-795,1,0
2025-04-30,ST-8,4,1
2025-04-30,ST-810,1,0
2025-04-30,ST-840,0,2
2025-04-30,ST-877,1,1
2025-04-30,ST-89,1,1
2025-04-30,ST-90,0,1
2025-04-30,ST-919,1,0
2025-04-30,ST-933,1,0
2025-04-30,ST-948,0,1
2025-04-30,ST-963,0,1
2025-04-30,ST-964,0,1
2025-04-30,ST-978,0,1
2025-04-30,ST-98,1,1
2025-04-30,ST-980,1,1
2025-04-30,ST-984,1,1
2025-04-30,ST-99,1,11
2025-05-01,ST-1171,4,5
2025-05-01,ST-1173,0,1
2025-05-01,ST-1174,2,1
2025-05-01,ST-1191,1,1
2025-05-01,ST-12,0,1
2025-05-01,ST-126,0,1
2025-05-01,ST-1325,2,0
2025-05-01,ST-1352,0,1
2025-05-01,ST-1376,0,2
2025-05-01,ST-1611,0,2
2025-05-01,ST-1701,1,0
2025-05-01,ST-1705,1,0
2025-05-01,ST-1709,1,0
2025-05-01,ST-175,0,2
2025-05-01,ST-1754,0,1
2025-05-01,ST-176,1,1
2025-05-01,ST-1769,1,0
2025-05-01,ST-177,0,1
2025-05-01,ST-1774,1,0
2025-05-01,ST-1775,1,0
2025-05-01,ST-1779,2,0
2025-05-01,ST-1781,4,0
2025-05-01,ST-1782,1,1
2025-05-01,ST-1797,0,1
2025-05-01,ST-18,2,0
2025-05-01,ST-1807,0,2
2025-05-01,ST-1814,1,0
2025-05-01,ST-1910,1,1
2025-05-01,ST-1920,0,1
2025-05-01,ST-1923,0,1
2025-05-01,ST-1933,0,2
2025-05-01,ST-194,1,1
2025-05-01,ST-195,2,0
2025-05-01,ST-1995,1,0
2025-05-01,ST-2017,0,1
2025-05-01,ST-205,0,1
2025-05-01,ST-2160,1,1
2025-05-01,ST-2223,0,1
2025-05-01,ST-231,0,1
2025-05-01,ST-2320,1,1
2025-05-01,ST-2327,2,2
2025-05-01,ST-2330,2,0
2025-05-01,ST-2351,1,0
2025-05-01,ST-2396,1,0
2025-05-01,ST-2420,1,3
2025-05-01,ST-2439,1,0
2025-05-01,ST-2456,2,0
2025-05-01,ST-2473,1,2
2025-05-01,ST-2507,3,3
2025-05-01,ST-2527,1,0
2025-05-01,ST-253,1,0
2025-05-01,ST-2544,1,1
2025-05-01,ST-257,2,2
2025-05-01,ST-2602,6,2
2025-05-01,ST-262,0,1
2025-05-01,ST-2625,0,2
2025-05-01,ST-2688,1,1
2025-05-01,ST-2786,1,0
2025-05-01,ST-2845,0,1
2025-05-01,ST-2866,0,1
2025-05-01,ST-2874,2,0
2025-05-01,ST-2905,1,1
2025-05-01,ST-2962,0,1
2025-05-01,ST-2979,3,2
2025-05-01,ST-3059,1,0
2025-05-01,ST-3066,1,0
2025-05-01,ST-3075,1,0
2025-05-01,ST-3092,1,0
2025-05-01,ST-3099,1,1
2025-05-01,ST-3108,1,0
2025-05-01,ST-3112,1,0
2025-05-01,ST-3142,0,2
2025-05-01,ST-315,0,1
2025-05-01,ST-317,0,1
2025-05-01,ST-32,1,1
2025-05-01,ST-3258,1,0
2025-05-01,ST-328,2,0
2025-05-01,ST-3314,2,0
2025-05-01,ST-3328,2,0
2025-05-01,ST-3342,0,2
2025-05-01,ST-338,0,2
2025-05-01,ST-340,0,1
2025-05-01,ST-341,0,1
2025-05-01,ST-342,0,2
2025-05-01,ST-349,1,0
2025-05-01,ST-350,0,1
2025-05-01,ST-361,1,1
2025-05-01,ST-366,0,1
2025-05-01,ST-375,0,2
2025-05-01,ST-390,0,2
2025-05-01,ST-4,1,0
2025-05-01,ST-400,0,1
2025-05-01,ST-407,2,2
2025-05-01,ST-442,1,1
2025-05-01,ST-462,1,0
2025-05-01,ST-53,0,1
2025-05-01,ST-546,0,4
2025-05-01,ST-64,1,0
2025-05-01,ST-702,2,0
2025-05-01,ST-73,1,0
2025-05-01,ST-749,1,2
2025-05-01,ST-777,1,0
2025-05-01,ST-788,0,1
2025-05-01,ST-794,0,1
2025-05-01,ST-799,1,0
2025-05-01,ST-816,1,0
2025-05-01,ST-877,0,1
2025-05-01,ST-946,1,1
2025-05-02,ST-10,0,1
2025-05-02,ST-107,3,5
2025-05-02,ST-108,3,4
2025-05-02,ST-1083,0,2
2025-05-02,ST-1084,0,1
2025-05-02,ST-111,0,2
2025-05-02,ST-116,0,2
2025-05-02,ST-1174,3,1
2025-05-02,ST-118,4,0
2025-05-02,ST-1190,1,0
2025-05-02,ST-1191,1,1
2025-05-02,ST-1195,1,0
2025-05-02,ST-1199,13,12
2025-05-02,ST-12,0,1
2025-05-02,ST-121,0,3
2025-05-02,ST-1245,0,1
2025-05-02,ST-126,2,1
2025-05-02,ST-130,0,1
2025-05-02,ST-1321,1,1
2025-05-02,ST-1325,2,0
2025-05-02,ST-1326,3,2
2025-05-02,ST-1344,2,2
2025-05-02,ST-1350,0,2
2025-05-02,ST-136,1,3
2025-05-02,ST-137,1,0
2025-05-02,ST-1372,0,1
2025-05-02,ST-1376,0,1
2025-05-02,ST-138,0,3
2025-05-02,ST-1384,1,0
2025-05-02,ST-143,4,1
2025-05-02,ST-1437,0,2
2025-05-02,ST-1439,0,2
2025-05-02,ST-144,2,0
2025-05-02,ST-1443,3,1
2025-05-02,ST-15,2,3
2025-05-02,ST-150,0,2
2025-05-02,ST-151,0,1
2025-05-02,ST-154,2,0
2025-05-02,ST-1547,0,2
2025-05-02,ST-155,0,1
2025-05-02,ST-1554,1,3
2025-05-02,ST-1568,0,1
2025-05-02,ST-1577,2,0
2025-05-02,ST-1579,0,1
2025-05-02,ST-1584,0,1
2025-05-02,ST-1603,0,1
2025-05-02,ST-1606,2,0
2025-05-02,ST-1607,1,0
2025-05-02,ST-1608,1,3
2025-05-02,ST-1609,1,0
2025-05-02,ST-1610,0,1
2025-05-02,ST-162,1,0
2025-05-02,ST-163,2,0
2025-05-02,ST-1632,0,1
2025-05-02,ST-1660,1,1
2025-05-02,ST-1668,0,1
2025-05-02,ST-1675,0,1
2025-05-02,ST-169,0,2
2025-05-02,ST-170,1,1
2025-05-02,ST-173,0,1
2025-05-02,ST-175,1,1
2025-05-02,ST-1754,0,1
2025-05-02,ST-1756,2,1
2025-05-02,ST-1757,3,0
2025-05-02,ST-1768,1,0
2025-05-02,ST-177,1,1
2025-05-02,ST-1773,0,1
2025-05-02,ST-1774,0,1
2025-05-02,ST-1780,1,2
2025-05-02,ST-1781,0,5
2025-05-02,ST-1796,0,1
2025-05-02,ST-1813,1,0
2025-05-02,ST-1839,0,1
2025-05-02,ST-185,1,0
2025-05-02,ST-187,2,0
2025-05-02,ST-1873,1,0
2025-05-02,ST-1885,1,4
2025-05-02,ST-1895,3,1
2025-05-02,ST-1900,0,2
2025-05-02,ST-1910,0,3
2025-05-02,ST-1923,0,1
2025-05-02,ST-1933,2,0
2025-05-02,ST-198,0,1
2025-05-02,ST-204,2,0
2025-05-02,ST-205,1,2
2025-05-02,ST-207,3,0
2025-05-02,ST-2081,1,0
2025-05-02,ST-2085,1,1
2025-05-02,ST-210,0,1
2025-05-02,ST-2152,1,0
2025-05-02,ST-2153,0,1
2025-05-02,ST-2156,2,0
2025-05-02,ST-2157,1,1
2025-05-02,ST-2167,2,3
2025-05-02,ST-2168,11,2
2025-05-02,ST-2173,0,1
2025-05-02,ST-2177,0,2
2025-05-02,ST-2181,1,0
2025-05-02,ST-2184,2,1
2025-05-02,ST-2188,2,1
2025-05-02,ST-219,2,1
2025-05-02,ST-2213,0,1
2025-05-02,ST-2225,2,0
2025-05-02,ST-2237,1,0
2025-05-02,ST-2240,0,3
2025-05-02,ST-227,1,1
2025-05-02,ST-230,0,1
2025-05-02,ST-2300,1,0
2025-05-02,ST-2305,1,1
2025-05-02,ST-2318,2,3
2025-05-02,ST-2326,2,0
2025-05-02,ST-2330,2,0
2025-05-02,ST-2334,3,6
2025-05-02,ST-2341,7,6
2025-05-02,ST-2401,0,1
2025-05-02,ST-2406,0,3
2025-05-02,ST-2420,2,0
2025-05-02,ST-2431,3,3
2025-05-02,ST-2438,2,2
2025-05-02,ST-2439,1,0
2025-05-02,ST-2441,1,0
2025-05-02,ST-2446,0,2
2025-05-02,ST-2453,1,0
2025-05-02,ST-2466,4,0
2025-05-02,ST-2467,1,0
2025-05-02,ST-2468,0,1
2025-05-02,ST-2469,1,0
2025-05-02,ST-2472,0,1
2025-05-02,ST-2516,1,1
2025-05-02,ST-2520,0,1
2025-05-02,ST-2521,0,2
2025-05-02,ST-2525,1,0
2025-05-02,ST-2527,2,0
2025-05-02,ST-2531,2,1
2025-05-02,ST-2541,2,0
2025-05-02,ST-2565,3,0
2025-05-02,ST-2572,1,0
2025-05-02,ST-258,0,1
2025-05-02,ST-2580,0,2
2025-05-02,ST-2608,7,7
2025-05-02,ST-2621,2,0
2025-05-02,ST-2625,2,1
2025-05-02,ST-2650,1,0
2025-05-02,ST-2659,2,2
2025-05-02,ST-2664,1,1
2025-05-02,ST-2688,3,3
2025-05-02,ST-277,0,1
2025-05-02,ST-2814,1,1
2025-05-02,ST-2815,1,1
2025-05-02,ST-2834,0,4
2025-05-02,ST-2845,1,0
2025-05-02,ST-2852,1,0
2025-05-02,ST-2866,1,1
2025-05-02,ST-2874,3,3
2025-05-02,ST-2882,0,1
2025-05-02,ST-2899,0,2
2025-05-02,ST-2905,5,1
2025-05-02,ST-292,0,1
2025-05-02,ST-2924,2,0
2025-05-02,ST-2959,1,0
2025-05-02,ST-2964,2,1
2025-05-02,ST-297,9,2
2025-05-02,ST-2977,0,1
2025-05-02,ST-2979,4,2
2025-05-02,ST-2995,0,1
2025-05-02,ST-30,1,0
2025-05-02,ST-3003,2,0
2025-05-02,ST-3017,1,1
2025-05-02,ST-3019,0,2
2025-05-02,ST-3029,0,2
2025-05-02,ST-3044,1,1
2025-05-02,ST-306,1,0
2025-05-02,ST-3078,0,1
2025-05-02,ST-3090,4,2
2025-05-02,ST-3121,0,2
2025-05-02,ST-3140,2,0
2025-05-02,ST-3142,0,2
2025-05-02,ST-3161,0,2
2025-05-02,ST-32,3,0
2025-05-02,ST-3203,0,1
2025-05-02,ST-3204,2,1
2025-05-02,ST-3205,1,0
2025-05-02,ST-3208,1,0
2025-05-02,ST-3212,1,0
2025-05-02,ST-3235,0,3
2025-05-02,ST-3239,1,1
2025-05-02,ST-3249,1,0
2025-05-02,ST-3297,2,3
2025-05-02,ST-3305,1,0
2025-05-02,ST-331,1,0
2025-05-02,ST-3315,2,0
2025-05-02,ST-3325,0,1
2025-05-02,ST-3342,1,1
2025-05-02,ST-3362,1,0
2025-05-02,ST-338,0,2
2025-05-02,ST-342,0,2
2025-05-02,ST-343,2,2
2025-05-02,ST-344,5,4
2025-05-02,ST-357,0,2
2025-05-02,ST-366,1,3
2025-05-02,ST-376,1,0
2025-05-02,ST-390,0,1
2025-05-02,ST-391,1,0
2025-05-02,ST-407,0,1
2025-05-02,ST-41,2,2
2025-05-02,ST-414,0,2
2025-05-02,ST-442,4,5
2025-05-02,ST-443,1,0
2025-05-02,ST-445,0,1
2025-05-02,ST-446,1,1
2025-05-02,ST-47,0,3
2025-05-02,ST-493,0,1
2025-05-02,ST-503,2,1
2025-05-02,ST-506,4,2
2025-05-02,ST-518,1,1
2025-05-02,ST-52,1,0
2025-05-02,ST-550,2,0
2025-05-02,ST-6,2,2
2025-05-02,ST-63,2,2
2025-05-02,ST-64,0,1
2025-05-02,ST-655,1,0
2025-05-02,ST-683,0,2
2025-05-02,ST-692,1,4
2025-05-02,ST-693,2,0
2025-05-02,ST-695,4,2
2025-05-02,ST-697,2,0
2025-05-02,ST-71,0,1
2025-05-02,ST-73,6,4
2025-05-02,ST-735,0,1
2025-05-02,ST-748,4,4
2025-05-02,ST-749,4,6
2025-05-02,ST-750,0,3
2025-05-02,ST-777,1,1
2025-05-02,ST-780,0,5
2025-05-02,ST-784,4,4
2025-05-02,ST-786,1,0
2025-05-02,ST-787,0,2
2025-05-02,ST-795,2,0
2025-05-02,ST-799,2,0
2025-05-02,ST-8,2,1
2025-05-02,ST-811,0,1
2025-05-02,ST-830,1,0
2025-05-02,ST-840,0,1
2025-05-02,ST-87,2,0
2025-05-02,ST-877,1,1
2025-05-02,ST-903,1,0
2025-05-02,ST-943,2,0
2025-05-02,ST-946,0,1
2025-05-02,ST-947,1,0
2025-05-02,ST-962,1,0
2025-05-02,ST-963,0,3
2025-05-02,ST-971,1,1
2025-05-02,ST-974,1,1
2025-05-02,ST-980,0,1
2025-05-02,ST-99,7,5
2025-05-02,ST-992,1,1
2025-05-02,ST-996,0,2
2025-05-03,ST-1063,2,0
2025-05-03,ST-1065,1,2
2025-05-03,ST-107,0,2
2025-05-03,ST-108,0,1
2025-05-03,ST-1171,1,0
2025-05-03,ST-1172,0,1
2025-05-03,ST-1178,2,1
2025-05-03,ST-1179,1,1
2025-05-03,ST-118,1,0
2025-05-03,ST-1182,0,2
2025-05-03,ST-119,0,2
2025-05-03,ST-1191,1,1
2025-05-03,ST-1195,1,1
2025-05-03,ST-1199,0,3
2025-05-03,ST-12,3,2
2025-05-03,ST-1321,1,0
2025-05-03,ST-1339,0,1
2025-05-03,ST-136,4,4
2025-05-03,ST-137,0,2
2025-05-03,ST-1372,1,3
2025-05-03,ST-1378,1,0
2025-05-03,ST-1379,0,1
2025-05-03,ST-138,2,0
2025-05-03,ST-1439,3,0
2025-05-03,ST-144,1,0
2025-05-03,ST-147,1,0
2025-05-03,ST-148,1,0
2025-05-03,ST-151,0,2
2025-05-03,ST-152,1,0
2025-05-03,ST-155,0,1
2025-05-03,ST-1554,1,1
2025-05-03,ST-1555,0,2
2025-05-03,ST-1556,1,0
2025-05-03,ST-1559,2,0
2025-05-03,ST-1575,1,0
2025-05-03,ST-1577,0,1
2025-05-03,ST-1582,1,1
2025-05-03,ST-1605,1,0
2025-05-03,ST-1608,2,1
2025-05-03,ST-161,1,0
2025-05-03,ST-1611,1,0
2025-05-03,ST-1636,0,1
2025-05-03,ST-169,2,3
2025-05-03,ST-171,1,0
2025-05-03,ST-175,1,1
2025-05-03,ST-176,0,2
2025-05-03,ST-1775,0,2
2025-05-03,ST-1776,0,1
2025-05-03,ST-1777,5,4
2025-05-03,ST-1779,0,1
2025-05-03,ST-178,1,1
2025-05-03,ST-1780,2,2
2025-05-03,ST-1796,0,1
2025-05-03,ST-1805,1,0
2025-05-03,ST-1809,0,1
2025-05-03,ST-1813,0,1
2025-05-03,ST-1817,1,0
2025-05-03,ST-1829,0,3
2025-05-03,ST-185,1,0
2025-05-03,ST-1864,1,0
2025-05-03,ST-1876,1,1
2025-05-03,ST-1881,1,2
2025-05-03,ST-1896,1,0
2025-05-03,ST-1926,0,1
2025-05-03,ST-1995,0,1
2025-05-03,ST-20,0,1
2025-05-03,ST-2011,2,0
2025-05-03,ST-2039,0,1
2025-05-03,ST-2047,2,1
2025-05-03,ST-210,0,1
2025-05-03,ST-211,0,2
2025-05-03,ST-2168,0,2
2025-05-03,ST-2177,0,1
2025-05-03,ST-2190,3,0
2025-05-03,ST-22,0,1
2025-05-03,ST-2240,3,1
2025-05-03,ST-2308,1,3
2025-05-03,ST-2309,0,1
2025-05-03,ST-2321,0,1
2025-05-03,ST-2330,1,0
2025-05-03,ST-2334,0,1
2025-05-03,ST-234,1,1
2025-05-03,ST-2341,0,2
2025-05-03,ST-241,1,0
2025-05-03,ST-2422,2,1
2025-05-03,ST-2431,3,4
2025-05-03,ST-2442,2,0
2025-05-03,ST-2450,1,3
2025-05-03,ST-2459,1,0
2025-05-03,ST-2520,0,1
2025-05-03,ST-2527,1,1
2025-05-03,ST-2545,2,0
2025-05-03,ST-2625,2,0
2025-05-03,ST-2626,0,1
2025-05-03,ST-265,0,1
2025-05-03,ST-2673,1,1
2025-05-03,ST-2688,2,1
2025-05-03,ST-277,1,1
2025-05-03,ST-2789,1,1
2025-05-03,ST-2813,0,1
2025-05-03,ST-2822,0,1
2025-05-03,ST-288,1,1
2025-05-03,ST-2905,3,1
2025-05-03,ST-2945,1,1
2025-05-03,ST-296,1,0
2025-05-03,ST-2962,1,1
2025-05-03,ST-3090,0,1
2025-05-03,ST-3108,1,0
2025-05-03,ST-3112,0,1
2025-05-03,ST-3142,1,1
2025-05-03,ST-3161,2,0
2025-05-03,ST-3164,1,0
2025-05-03,ST-3267,3,1
2025-05-03,ST-3291,1,0
2025-05-03,ST-3320,2,1
2025-05-03,ST-3326,0,2
2025-05-03,ST-3332,1,1
2025-05-03,ST-3348,1,0
2025-05-03,ST-3361,0,1
2025-05-03,ST-338,3,2
2025-05-03,ST-341,1,0
2025-05-03,ST-360,1,0
2025-05-03,ST-362,1,0
2025-05-03,ST-369,0,2
2025-05-03,ST-406,1,0
2025-05-03,ST-41,1,0
2025-05-03,ST-414,0,2
2025-05-03,ST-426,4,0
2025-05-03,ST-428,0,1
2025-05-03,ST-437,0,1
2025-05-03,ST-438,1,0
2025-05-03,ST-442,2,0
2025-05-03,ST-46,0,1
2025-05-03,ST-462,1,2
2025-05-03,ST-482,2,0
2025-05-03,ST-53,1,0
2025-05-03,ST-548,0,1
2025-05-03,ST-63,1,0
2025-05-03,ST-646,0,1
2025-05-03,ST-683,0,4
2025-05-03,ST-696,0,4
2025-05-03,ST-72,0,1
2025-05-03,ST-73,1,1
2025-05-03,ST-749,2,4
2025-05-03,ST-750,1,1
2025-05-03,ST-777,0,1
2025-05-03,ST-784,4,0
2025-05-03,ST-787,1,0
2025-05-03,ST-791,1,1
2025-05-03,ST-799,0,1
2025-05-03,ST-8,1,0
2025-05-03,ST-85,2,0
2025-05-03,ST-87,2,0
2025-05-03,ST-946,1,0
2025-05-03,ST-968,0,2
2025-05-03,ST-978,2,0
2025-05-03,ST-987,1,0
2025-05-03,ST-99,2,2
2025-05-03,ST-994,1,0
2025-05-04,ST-10,2,3
2025-05-04,ST-1005,1,1
2025-05-04,ST-1018,1,1
2025-05-04,ST-1059,0,1
2025-05-04,ST-107,5,6
2025-05-04,ST-108,0,2
2025-05-04,ST-1087,2,2
2025-05-04,ST-111,2,0
2025-05-04,ST-112,3,0
2025-05-04,ST-1148,0,1
2025-05-04,ST-1151,2,2
2025-05-04,ST-1169,0,1
2025-05-04,ST-117,2,0
2025-05-04,ST-1171,4,0
2025-05-04,ST-1173,2,0
2025-05-04,ST-1174,2,1
2025-05-04,ST-118,2,2
2025-05-04,ST-1186,1,1
2025-05-04,ST-1191,0,1
2025-05-04,ST-1194,1,0
2025-05-04,ST-1195,4,0
2025-05-04,ST-1199,9,14
2025-05-04,ST-12,0,2
2025-05-04,ST-1201,1,0
2025-05-04,ST-121,0,1
2025-05-04,ST-1251,0,1
2025-05-04,ST-1275,1,0
2025-05-04,ST-130,1,1
2025-05-04,ST-132,2,0
2025-05-04,ST-1325,0,1
2025-05-04,ST-1326,4,2
2025-05-04,ST-1335,0,2
2025-05-04,ST-1339,0,3
2025-05-04,ST-1341,4,1
2025-05-04,ST-1344,4,4
2025-05-04,ST-136,0,1
2025-05-04,ST-137,1,0
2025-05-04,ST-1376,1,0
2025-05-04,ST-138,5,0
2025-05-04,ST-140,1,0
2025-05-04,ST-1409,1,1
2025-05-04,ST-143,3,2
2025-05-04,ST-1435,2,2
2025-05-04,ST-144,1,1
2025-05-04,ST-1441,1,3
2025-05-04,ST-1443,3,1
2025-05-04,ST-145,1,1
2025-05-04,ST-1474,1,0
2025-05-04,ST-1482,2,0
2025-05-04,ST-1498,0,1
2025-05-04,ST-15,0,3
2025-05-04,ST-151,2,1
2025-05-04,ST-1510,1,0
2025-05-04,ST-1521,0,1
2025-05-04,ST-1545,5,1
2025-05-04,ST-155,4,1
2025-05-04,ST-1555,1,1
2025-05-04,ST-1556,1,0
2025-05-04,ST-1586,0,1
2025-05-04,ST-1590,0,1
2025-05-04,ST-1599,0,1
2025-05-04,ST-1603,1,0
2025-05-04,ST-1606,1,1
2025-05-04,ST-1608,0,1
2025-05-04,ST-161,1,0
2025-05-04,ST-1610,0,1
2025-05-04,ST-1611,0,2
2025-05-04,ST-162,2,0
2025-05-04,ST-163,1,1
2025-05-04,ST-1653,1,0
2025-05-04,ST-1656,1,1
2025-05-04,ST-1660,3,4
2025-05-04,ST-1661,2,0
2025-05-04,ST-1663,2,0
2025-05-04,ST-1670,1,0
2025-05-04,ST-168,0,2
2025-05-04,ST-1681,2,1
2025-05-04,ST-1687,1,0
2025-05-04,ST-169,4,0
2025-05-04,ST-17,1,1
2025-05-04,ST-1705,0,4
2025-05-04,ST-1719,2,0
2025-05-04,ST-1720,1,0
2025-05-04,ST-1731,1,0
2025-05-04,ST-175,1,0
2025-05-04,ST-1754,2,2
2025-05-04,ST-1761,0,1
2025-05-04,ST-1779,0,1
2025-05-04,ST-1780,1,1
2025-05-04,ST-1782,1,0
2025-05-04,ST-1783,2,2
2025-05-04,ST-1791,2,0
2025-05-04,ST-1796,1,1
2025-05-04,ST-18,2,0
2025-05-04,ST-1802,1,0
2025-05-04,ST-1804,1,1
2025-05-04,ST-1808,1,0
2025-05-04,ST-1809,1,1
2025-05-04,ST-181,3,2
2025-05-04,ST-1810,3,3
2025-05-04,ST-1811,1,3
2025-05-04,ST-1812,1,0
2025-05-04,ST-1818,0,1
2025-05-04,ST-183,0,1
2025-05-04,ST-1851,1,0
2025-05-04,ST-1866,1,1
2025-05-04,ST-1885,3,0
2025-05-04,ST-1895,1,2
2025-05-04,ST-1910,3,10
2025-05-04,ST-1923,4,2
2025-05-04,ST-1937,1,0
2025-05-04,ST-194,1,0
