"일시","대여소명","대여건수","반납건수"
"2025-08-08","3511. 응봉역 1번출구","0","2"
"2025-08-08","3515. 서울숲 관리사무소","7","2"
"2025-08-08","115. 마스타 빌딩 앞","2","0"
"2025-08-08","305. 종로구청 옆","0","2"
"2025-08-08","1958. 강서수도사업소민원센터","1","0"
"2025-08-08","2381. 언주역 4번출구","1","0"
"2025-08-08","310. 청계광장 옆","2","2"
"2025-08-08","3518. 군자역 7번출구뒤","2","0"
"2025-08-08","1661. 당현천근린공원","1","0"
"2025-08-08","314. 국립현대미술관","6","2"
"2025-08-08","2280. 서울서초고용센터앞","1","0"
"2025-08-08","1354. 고려대학교 2번출구","1","0"
"2025-08-08","316. 종각역 1번출구 앞","2","0"
"2025-08-08","837. 한남나들목 입구","0","8"
"2025-08-08","321. KEB 하나금융그룹 명동사옥 옆","1","1"
"2025-08-08","395. 경희궁 자이 2단지","1","1"
"2025-08-08","838. 숙대입구역 4번출구","0","4"
"2025-08-08","322. 명동성당 앞","1","0"
"2025-08-08","327. 낙원상가 옆","2","0"
"2025-08-08","2388. 강남구 도시관리공단","1","0"
"2025-08-08","428. 명보사거리","2","0"
"2025-08-08","329. 청계2가 사거리 옆","2","1"
"2025-08-08","111. 상수역 2번출구 앞","3","0"
"2025-08-08","2504. 신사역 4번출구 뒤","0","1"
"2025-08-08","2505. 우성아파트사거리 (기업은행앞)","1","1"
"2025-08-08","342. 대학로 마로니에공원","0","1"
"2025-08-08","1295. 잠실역 8번출구","0","2"
"2025-08-08","2601. 석촌호수 아뜰리에","2","1"
"2025-08-08","452. 동대문 종합시장 버스정류장","1","0"
"2025-08-08","457. 종로꽃시장 입구 옆","0","1"
"2025-08-08","458. 광화문역 5번출구","1","1"
"2025-08-08","346. 맥스타일 앞","0","1"
"2025-08-08","1690. 도봉운전면허시험장 버스정류장 옆","0","1"
"2025-08-08","433. 을지로입구역 2번출구","4","3"
"2025-08-08","2608. 송파구청","3","0"
"2025-08-08","437. 대흥역 1번출구","0","1"
"2025-08-08","117. 홍은사거리","2","0"
"2025-08-08","2622. 올림픽공원역 3번출구","1","3"
"2025-08-08","358. 성균관대입구 사거리 A","0","1"
"2025-08-08","361. 동묘앞역 1번출구 뒤","2","2"
"2025-08-08","469.회현역 1번출구","0","2"
"2025-08-08","471.회현사거리 남측","0","1"
"2025-08-08","473.을지로4가역 9번출구","2","0"
"2025-08-08","475.DDP 패션몰","2","2"
"2025-08-08","479.동대입구역 3번 출구","0","2"
"2025-08-08","2641.송파역 4번출구","0","3"
"2025-08-08","113. 홍대입구역 2번출구 앞","0","1"
"2025-08-08","3410.종로3가역 8번출구","0","1"
"2025-08-08","3413.종로플레이스","2","0"
"2025-08-08","3414.종로5가역 4번출구","2","1"
"2025-08-08","3415.동대문역6번출구","3","1"
"2025-08-08","3416.동묘앞역 6번출구","2","0"
"2025-08-08","3432.종로2가 사거리","0","2"
"2025-08-08","2633.송파학사 옆","0","1"
"2025-08-08","2647.잠실 자전거 수리센터 앞","2","0"
"2025-08-08","2419.봉은사역 1,2번 출구 ","2","1"
"2025-08-08","2430.강남파이낸스센터앞(역삼역2번출구)","0","1"
"2025-08-08","2515.서초초등학교 후문","1","0"
"2025-08-08","2525.반포쇼핑타운 2동 앞","4","4"
"2025-08-08","2542.신논현타워 앞","1","0"
"2025-08-08","1867.대륭포스트타워6차 앞","0","1"
"2025-08-08","379. 서울역9번출구","3","4"
"2025-08-08","299.여의도 순복음교회","0","1"
"2025-08-08","3203.도림동배드민턴체육관","1","1"
"2025-08-08","787.양천아파트 입구","1","0"
"2025-08-08","147. 마포역 4번출구 뒤","1","0"
"2025-08-08","493.홍대입구역 6번출구","1","0"
"2025-08-08","3009. 홍대입구역 사거리","4","3"
"2025-08-08","3010.홍대입구역 3번출구","2","2"
"2025-08-08","848. 삼각지12번 출구","2","2"
"2025-08-08","853.용산역 맞은편","3","1"
"2025-08-08","858.녹사평역3번 출구","0","2"
"2025-08-08","864.순천향대학병원(한남오거리)","0","2"
"2025-08-08","3119.연희 브라운스톤 아파트 앞","1","0"
"2025-08-08","3128.동신병원 맞은편","0","2"
"2025-08-08","3132.홍제교","1","0"
"2025-08-08","869.노들섬 동측 앞","0","2"
"2025-08-08","870.노들섬 서측 앞","2","4"
"2025-08-08","996.응암역2번출구 국민은행 앞","0","1"
"2025-08-08","669.청계한신휴플러스앞 삼거리","0","1"
"2025-08-08","672.대광고등학교","0","1"
"2025-08-08","676.FITI시험연구원 앞","1","0"
"2025-08-08","1471.동양쇼핑 정류소 앞","0","1"
"2025-08-08","173. 서대문역 8번출구 앞","0","1"
"2025-08-08","2189. 봉천역 4번출구","1","1"
"2025-08-08","525. 한양대병원사거리","1","0"
"2025-08-08","2548.반포1동 자율방범초소 옆","1","1"
"2025-08-08","3600.사근빗물펌프장 건너편","1","1"
"2025-08-08","3013.서울지방고용노동청 앞","1","2"
"2025-08-08","4607. 국립중앙박물관 -용산가족공원 앞","2","0"
"2025-08-08","4619. 한강트럼프월드3차 앞","0","2"
"2025-08-08","4622. 한강중학교 앞 버스정류장","0","2"
"2025-08-08","3789. 염창나들목","1","1"
"2025-08-08","4707. 청계3가 사거리","0","3"
"2025-08-08","4785. 롯데시티호텔","1","0"
"2025-08-08","4791. 명동역9번 출구","1","1"
"2025-08-08","4208. 스타벅스(동교동) 앞","0","1"
"2025-08-08","4211. 시석빌딩 앞","1","0"
"2025-08-08","4213. 마포구중앙도서관 정문 앞","1","1"
"2025-08-08","542. 강변역 4번출구 뒤","0","1"
"2025-08-08","3860. 건국대학교 정문 앞","1","1"
"2025-08-08","3798. 그랜드아이파크아파트 앞","0","1"
"2025-08-08","4705. 웰니스센터(민방위교육장 앞)","0","2"
"2025-08-08","4453. 위례중앙푸르지오 201동 앞","1","0"
"2025-08-08","548. 자양나들목","1","0"
"2025-08-08","4484. 잠실나루역4번출구뒤","0","1"
"2025-08-08","4713. 현대 뜨레비앙 아파트 앞","1","0"
"2025-08-08","4812. 묵동 이마트 앞","1","0"
"2025-08-08","3627. 압구정나들목","2","1"
"2025-08-08","3628. 역삼1동 주민센터","2","1"
"2025-08-08","4796. 서울시청","3","3"
"2025-08-08","4062. 평화도봉공원 주변","1","1"
"2025-08-08","4065. 창동역 1번출구 앞","0","2"
"2025-08-08","227. 양평1나들목 보행통로 입구","1","4"
"2025-08-08","4794. 서울역 서부교차로(3)","4","2"
"2025-08-08","231. 남부고용노동지청 남측","1","0"
"2025-08-08","4564. 63스퀘어","0","1"
"2025-08-08","3638. 신청담나들목","2","0"
"2025-08-08","4902. 구역삼세무서 교차로","1","0"
"2025-08-08","4216. 망원정 앞","2","2"
"2025-08-08","4870. 몽촌토성역 3번 출구","0","1"
"2025-08-08","4217. 한강공원 망원나들목","2","1"
"2025-08-08","243. 이앤씨드림타워 앞","0","1"
"2025-08-08","4414. 안암역 3번 출구","0","1"
"2025-08-08","247. 당산역 10번출구 앞","3","0"
"2025-08-08","248. 초원아파트 앞","0","2"
"2025-08-08","4244. 당인리발전소 공원 앞","2","0"
"2025-08-08","4634. 이태원역 3번 출구","0","1"
"2025-08-08","258. 신길역3번출구","4","2"
"2025-08-08","259. 대방역6번출구","1","1"
"2025-08-08","4639. 동빙고근린공원","3","1"
"2025-08-08","4719. 종로문화원 건너편","0","1"
"2025-08-08","5084. 강서우체국","1","0"
"2025-08-08","4540. 목동역 3번 출구","3","1"
"2025-08-08","4179. 보라매병원역 1번출구","0","2"
"2025-08-08","4914. 도심공항타워 앞","3","0"
"2025-08-08","5088. 등촌역 센터스퀘어","0","1"
"2025-08-08","4916. 청담역 1번출구","0","2"
"2025-08-08","3890. 웰츠타워 오피스텔","1","1"
"2025-08-08","4389. 서울숲역3번출구","0","1"
"2025-08-08","5768.방이삼거리","3","0"
"2025-08-08","3988. 엘아르베뉴 102동 앞","1","0"
"2025-08-08","5870. LG트윈타워 앞","3","0"
"2025-08-08","4643. 한가람아파트 앞","1","0"
"2025-08-08","4843. 봉화산역 4번 출구","0","1"
"2025-08-08","4393. 상원삼거리 장안철교 아래","0","1"
"2025-08-08","807. 서울역 12번 출구 앞","4","0"
"2025-08-08","6058. 서울도시건축전시관 옆","0","5"
"2025-08-08","4935. 도곡삼성래미안","1","1"
"2025-08-08","5878. 우리은행 앞","0","1"
"2025-08-08","811. 녹사평역1번출구","3","1"
"2025-08-08","4397. 마장축산물시장 북문 건너편","2","2"
"2025-08-08","4347. 논현지하보도","1","1"
"2025-08-08","6060. 신한은행 본점","1","1"
"2025-08-08","4143.서울동물복지지원센터 동대문","0","1"
"2025-08-08","385. 종각역 5번출구","1","1"
"2025-08-08","4349.삼성화재서초타워","1","0"
"2025-08-08","387. 훈련원공원주차장 앞","2","0"
"2025-08-08","4939.도산공원","0","2"
"2025-08-08","5515.한강버스 망원 선착장","3","4"
"2025-08-08","4940.한강버스 압구정 선착장","6","0"
"2025-08-08","181. 망원초록길 입구","0","1"
"2025-08-08","5153.한강버스 뚝섬 선착장","7","1"
"2025-08-08","5784.한강버스 잠실 선착장","0","1"
"2025-08-08","4182.보라매병원역 2번출구","2","0"
"2025-08-08","182. 망원2빗물펌프장 앞","0","1"
"2025-08-08","196. 연희교차로 인근","1","0"
"2025-08-08","134. 연세로 명물길","1","0"
"2025-08-08","102. 망원역 1번출구 앞","1","1"
"2025-08-08","719. 홍익병원앞 교차로","0","2"
"2025-08-08","817. 삼각지역 4번출구 앞","0","1"
"2025-08-08","825. 서빙고동 주민센터 앞","0","1"
"2025-08-08","220. 미성아파트 A동 앞","1","0"
"2025-08-08","217. NH농협은행 앞","0","2"
"2025-08-08","1912. 한신휴아파트 앞","0","1"
"2025-08-08","2002. 노들역 1번출구","1","1"
"2025-08-08","2027. 중앙대학교 정문 1","1","0"
"2025-08-08","2038. 동작역 7번출구","0","2"
"2025-08-08","105. 합정역 5번출구 앞","1","0"
"2025-08-08","224. 롯데캐슬 앞","0","1"
"2025-08-08","2140. 신림1교 교차로","1","1"
"2025-08-08","207. 여의나루역 1번출구 앞","8","10"
"2025-08-08","2214. 신반포역 2번출구 앞","0","2"
"2025-08-08","2217.아크로리버뷰 부지 앞","0","2"
"2025-08-08","2237.서울남부터미널 대합실 입구","1","1"
"2025-08-08","2259. 잠원역 3번-4번 출구사이 ","2","2"
"2025-08-08","2309. 청담역(우리들병원 앞)","1","0"
"2025-08-08","2317. 삼성도로공원","1","1"
"2025-08-08","2311. 학동로 래미안 아파트 앞","0","1"
"2025-08-08","2308. 압구정파출소 앞","1","0"
"2025-08-08","2312. 청담역 13번 출구 앞","2","0"
"2025-08-08","2315. 봉은사역 5번출구 옆","0","1"
"2025-08-08","106. 합정역 7번출구 앞","0","1"
"2025-08-08","406. 상암월드컵파크 7단지 앞","1","0"
"2025-08-08","1428. 원묵고등학교","1","0"
"2025-08-08","1210. 롯데월드타워(잠실역2번출구 쪽)","4","3"
"2025-08-08","107. 수협 연남동지점","1","0"
"2025-08-08","413. 상암월드컵파크 3단지 후문","0","1"
"2025-08-08","389. 을지로4가역 1번출구","0","1"
"2025-08-08","426. 서울신용보증재단","1","1"
"2025-08-09","108. 서교동 사거리","1","0"
"2025-08-09","508. 성수아카데미타워 앞","0","2"
"2025-08-09","1153. 발산역 1번, 9번 인근 대여소","2","1"
"2025-08-09","511. 서울숲역 5번 출구 옆","1","0"
"2025-08-09","1262. 송파여성문화회관 앞","0","3"
"2025-08-09","514. 성수사거리 버스정류장 앞","0","1"
"2025-08-09","516. 광진메디칼 앞","1","0"
"2025-08-09","2058. 동작경찰서","0","2"
"2025-08-09","2277. 길마중4교 하부","0","1"
"2025-08-09","2362. 신사동 가로수길 입구","0","1"
"2025-08-09","302. 경복궁역 6번출구 뒤","1","0"
"2025-08-09","303. 광화문역 1번출구 앞","0","2"
"2025-08-09","3515. 서울숲 관리사무소","1","2"
"2025-08-09","115. 마스타 빌딩 앞","0","1"
"2025-08-09","1343. 한성대7번출구 앞","1","0"
"2025-08-09","2172. 나들목공원","0","1"
"2025-08-09","1985. 구로도서관","2","1"
"2025-08-09","650. 중랑교사거리","1","2"
"2025-08-09","1354. 고려대학교 2번출구","0","2"
"2025-08-09","1449. 상봉역 1번출구","0","1"
"2025-08-09","1452. 겸재교 진입부","1","1"
"2025-08-09","837. 한남나들목 입구","1","1"
"2025-08-09","321. KEB 하나금융그룹 명동사옥 옆","0","3"
"2025-08-09","393. 동대문역 8번 출구","0","1"
"2025-08-09","324. 신세계백화점 본점 앞","1","0"
"2025-08-09","326. 안국역 5번출구 앞","0","2"
"2025-08-09","327. 낙원상가 옆","6","4"
"2025-08-09","397. 종묘공영주차장 건너편","0","2"
"2025-08-09","428. 명보사거리","0","2"
"2025-08-09","430. 장충동먹자골목 앞","2","0"
"2025-08-09","328. 탑골공원 앞","0","1"
"2025-08-09","839. 보광동 삼성리버빌아파트 앞","3","1"
"2025-08-09","841. 신용산역 1번 출구","0","1"
"2025-08-09","843. 이태원관광특구 입구(용산구청방향)","0","1"
"2025-08-09","329. 청계2가 사거리 옆","1","2"
"2025-08-09","332. 을지로2가 사거리 남측","2","0"
"2025-08-09","1986. 태평양물산","0","1"
"2025-08-09","282. 신한은행 대림동지점","0","1"
"2025-08-09","339. 종로4가 사거리","2","0"
"2025-08-09","341. 혜화역 3번출구 뒤","1","0"
"2025-08-09","342. 대학로 마로니에공원","1","0"
"2025-08-09","1297. 석촌호수교차로(동호 팔각정 앞)","0","1"
"2025-08-09","343. 힐스테이트창경궁 아파트 앞","0","2"
"2025-08-09","3525. 금호스포츠센터앞","0","1"
"2025-08-09","3529. 어린이대공원정문","1","0"
"2025-08-09","453. 종로오가 지하쇼핑센터 14번출구","4","2"
"2025-08-09","345. 서울보증보험본사 앞","1","2"
"2025-08-09","461. 서울경찰청","1","0"
"2025-08-09","1372. KEB은행 고대점","1","0"
"2025-08-09","3534. 건대입구역 5번출구 뒤","1","1"
"2025-08-09","2409. 역삼동 디오슈페리움 (우성아파트 사거리)","1","0"
"2025-08-09","1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)","1","0"
"2025-08-09","437. 대흥역 1번출구","2","1"
"2025-08-09","2613. 잠실나들목","0","2"
"2025-08-09","1197. 엠펠리체 호텔 건너편","1","1"
"2025-08-09","846. 용산중학교","1","0"
"2025-08-09","464. 삼청동 골목","2","0"
"2025-08-09","467.한국은행","1","3"
"2025-08-09","468.웨스틴 조선호텔","2","0"
"2025-08-09","469.회현역 1번출구","5","3"
"2025-08-09","471.회현사거리 남측","0","3"
"2025-08-09","473.을지로4가역 9번출구","0","2"
"2025-08-09","474.동대문역사문화공원역 1번출구 뒤편","1","3"
"2025-08-09","475.DDP 패션몰","0","2"
"2025-08-09","485.서울역5번출구","1","0"
"2025-08-09","3402.이화공영주차장","2","0"
"2025-08-09","113. 홍대입구역 2번출구 앞","5","1"
"2025-08-09","3405.파크팰리스","0","2"
"2025-08-09","3408.종로타워빌딩","1","0"
"2025-08-09","3410.종로3가역 8번출구","1","2"
"2025-08-09","3414.종로5가역 4번출구","1","0"
"2025-08-09","3415.동대문역6번출구","1","2"
"2025-08-09","3420. 성균관대입구 사거리 B","1","0"
"2025-08-09","3432.종로2가 사거리","1","1"
"2025-08-09","1072.고덕역 5번출구","0","1"
"2025-08-09","1089.고덕 래미안힐스테이트(201동)","1","0"
"2025-08-09","2637. 아시아지하보도 14번 출구","1","1"
"2025-08-09","2652.송파 레미니스1단지 102동 앞","0","1"
"2025-08-09","2419.봉은사역 1,2번 출구 ","0","1"
"2025-08-09","2427.개포고등학교 정문앞","1","1"
"2025-08-09","2429.압구정로데오역 6번출구","0","2"
"2025-08-09","2525.반포쇼핑타운 2동 앞","0","2"
"2025-08-09","379. 서울역9번출구","1","0"
"2025-08-09","299.여의도 순복음교회","0","2"
"2025-08-09","383. 신당역 12번 출구 뒤","2","1"
"2025-08-09","114. 홍대입구역 8번출구 앞","1","0"
"2025-08-09","2707.한강아파트","0","1"
"2025-08-09","145. 공덕역 5번출구","0","2"
"2025-08-09","2721.등촌1-10단지 교차로","2","0"
"2025-08-09","2725.서울식물원 식물문화센터","0","2"
"2025-08-09","2739.수명산파크1단지교차로","0","1"
"2025-08-09","154. 마포구청역 ","0","2"
"2025-08-09","1560. 도봉세무서 앞","1","1"
"2025-08-09","493.홍대입구역 6번출구","1","0"
"2025-08-09","497.합정동주민센터 앞","0","1"
"2025-08-09","3002.벽산상암스마트큐브 ","1","1"
"2025-08-09","848. 삼각지12번 출구","2","0"
"2025-08-09","849. 삼각지 자이아파트","2","0"
"2025-08-09","3113. 독립문 앞","0","1"
"2025-08-09","1390.석관래미안아트리치","1","0"
"2025-08-09","1395.래미안장위포레카운티(102동)","1","1"
"2025-08-09","870.노들섬 서측 앞","1","0"
"2025-08-09","669.청계한신휴플러스앞 삼거리","0","1"
"2025-08-09","670.삼육서울병원 버스정류장","0","1"
"2025-08-09","676.FITI시험연구원 앞","1","0"
"2025-08-09","1479.면목 홈플러스 2 ","1","1"
"2025-08-09","1480. 용마지구대 B","1","0"
"2025-08-09","3569.건대병원후문","1","1"
"2025-08-09","3571.화양 APT(횡단보도 옆)","1","0"
"2025-08-09","3581.광진광장","0","1"
"2025-08-09","3582.화양동 우체국","1","0"
"2025-08-09","3548.뚝섬역 6번출구","0","2"
"2025-08-09","2088.상도중앙하이츠빌 입구","1","0"
"2025-08-09","522. 금호역 1번출구 앞","0","1"
"2025-08-09","122. 신성기사식당 앞","0","1"
"2025-08-09","3600.사근빗물펌프장 건너편","0","1"
"2025-08-09","4711. 올림픽기념 국민생활관 로터리","0","1"
"2025-08-09","4765. 동대문디자인플라자","1","1"
"2025-08-09","4605. 노들섬 다목적홀(동쪽) 숲, 앞","1","0"
"2025-08-09","4620. 삼각지역 14번 출구 앞(교통섬)","0","3"
"2025-08-09","534. 금호사거리","1","0"
"2025-08-09","3904. 테크노마트 앞","0","2"
"2025-08-09","4707. 청계3가 사거리","1","4"
"2025-08-09","4768. 서울도시건축전시관","1","0"
"2025-08-09","4791. 명동역9번 출구","5","2"
"2025-08-09","3860. 건국대학교 정문 앞","2","1"
"2025-08-09","543. 구의공원(테크노마트 앞)","2","2"
"2025-08-09","3794. 안양천합수부(현대3차아파트)","2","1"
"2025-08-09","3796. 송정역 3번출구 앞","1","1"
"2025-08-09","3798. 그랜드아이파크아파트 앞","1","0"
"2025-08-09","4812. 묵동 이마트 앞","1","1"
"2025-08-09","4813. 망우지구대","1","0"
"2025-08-09","3606. 신사동주민센터 옆","1","0"
"2025-08-09","3627. 압구정나들목","1","0"
"2025-08-09","4796. 서울시청","1","1"
"2025-08-09","4058. 다락원체육공원 전망대 입구","1","0"
"2025-08-09","4062. 평화도봉공원 주변","1","1"
"2025-08-09","4027. 한내 행복발전소 옆","1","1"
"2025-08-09","231. 남부고용노동지청 남측","1","0"
"2025-08-09","4564. 63스퀘어","1","1"
"2025-08-09","3811.신사로입구","1","0"
"2025-08-09","4216. 망원정 앞","1","1"
"2025-08-09","5057. 마곡역4번출구","1","1"
"2025-08-09","4591. 신길자이아파트","1","0"
"2025-08-09","4798. 황학동롯데캐슬","1","1"
"2025-08-09","4217. 한강공원 망원나들목","1","1"
"2025-08-09","4633. 센트럴파크타워 앞","0","1"
"2025-08-09","4324. 세화고등학교","0","1"
"2025-08-09","4414. 안암역 3번 출구","0","2"
"2025-08-09","248. 초원아파트 앞","0","1"
"2025-08-09","249. 여의도중학교 옆","0","2"
"2025-08-09","4224. 서부운전면허시험장","1","0"
"2025-08-09","4895. 송파레이크힐 상가","1","1"
"2025-08-09","4634. 이태원역 3번 출구","0","2"
"2025-08-09","4719. 종로문화원 건너편","2","1"
"2025-08-09","5082. 가양역 7번출구","1","0"
"2025-08-09","129. 신촌역(2호선) 6번출구 옆","1","0"
"2025-08-09","5084. 강서우체국","2","4"
"2025-08-09","5309. 월계 롯데캐슬아파트 뒤","2","2"
"2025-08-09","4909. 노보텔 앰배서더 앞","1","0"
"2025-08-09","5859. 여의도 삼부아파트","0","2"
"2025-08-09","4131. 베네스트 오피스텔 앞","1","0"
"2025-08-09","5862. 당산역11번출구","1","1"
"2025-08-09","3890. 웰츠타워 오피스텔","2","1"
"2025-08-09","3725. 강북 청소년 문화정보도서관 앞","2","1"
"2025-08-09","130. 신촌역(2호선) 7번출구 앞","1","1"
"2025-08-09","3988. 엘아르베뉴 102동 앞","1","0"
"2025-08-09","5870. LG트윈타워 앞","1","0"
"2025-08-09","807. 서울역 12번 출구 앞","0","1"
"2025-08-09","6057. 을지로5가(방산시장)","2","0"
"2025-08-09","6058. 서울도시건축전시관 옆","2","0"
"2025-08-09","5338. 상계초교 입구 교차로","0","1"
"2025-08-09","6059. 덕수중학교","2","2"
"2025-08-09","810. 이태원지하보도","1","0"
"2025-08-09","6060. 신한은행 본점","0","5"
"2025-08-09","5513. 마포음식문화거리","0","1"
"2025-08-09","4145.청량리동 주민센터","2","2"
"2025-08-09","5514.공덕역 1번출구","0","1"
"2025-08-09","6061.충무아트센터","1","0"
"2025-08-09","4940.한강버스 압구정 선착장","2","4"
"2025-08-09","5153.한강버스 뚝섬 선착장","5","5"
"2025-08-09","5784.한강버스 잠실 선착장","2","0"
"2025-08-09","182. 망원2빗물펌프장 앞","0","1"
"2025-08-09","134. 연세로 명물길","0","2"
"2025-08-09","559. 왕십리역 4번 출구 건너편","1","0"
"2025-08-09","565. 옥수역 3번출구","0","1"
"2025-08-09","102. 망원역 1번출구 앞","1","1"
"2025-08-09","633. 청량리 기업은행 앞","1","2"
"2025-08-09","635. 시조사 앞","1","0"
"2025-08-09","271. 샛강생태공원방문자센터 앞","0","1"
"2025-08-09","825. 서빙고동 주민센터 앞","1","2"
"2025-08-09","584. 광진광장 교통섬","2","0"
"2025-08-09","585. 성수2가1동 공영주차장 인근","0","4"
"2025-08-09","903. 은평뉴타운 아이파크","1","0"
"2025-08-09","905. 구파발역 2번출구","0","1"
"2025-08-09","202. 국민일보 앞","0","1"
"2025-08-09","1001. 광진교 남단 사거리(천호공원 방면)","0","2"
"2025-08-09","589. 성수역3번출구","1","0"
"2025-08-09","1112. 마곡엠밸리4단지 정문","2","1"
"2025-08-09","209. 유진투자증권빌딩 앞","10","2"
"2025-08-09","1402. 금란주차장 앞","1","1"
"2025-08-09","1405. 망우역 1번출구","2","1"
"2025-08-09","1904. 도림천역 1번 출구 앞","0","1"
"2025-08-09","1912. 한신휴아파트 앞","1","0"
"2025-08-09","221. 여의도초교 앞","1","1"
"2025-08-09","1916. 구로중학교앞","0","1"
"2025-08-09","2002. 노들역 1번출구","0","1"
"2025-08-09","2025. 흑석역 1번출구","1","1"
"2025-08-09","2050. 노량진역 5번출구","3","0"
"2025-08-09","2102. 봉림교 교통섬","1","0"
"2025-08-09","2140. 신림1교 교차로","1","1"
"2025-08-09","207. 여의나루역 1번출구 앞","11","5"
"2025-08-09","2214. 신반포역 2번출구 앞","6","0"
"2025-08-09","2217.아크로리버뷰 부지 앞","5","4"
"2025-08-09","2243.서울가정법원","1","0"
"2025-08-09","2317. 삼성도로공원","1","0"
"2025-08-09","2302. 교보타워 버스정류장(신논현역 3번출구 후면)","1","1"
"2025-08-09","2307. 압구정 한양 3차 아파트","0","4"
"2025-08-09","2318. 삼성중앙역4번출구(문화센터더 리빌)","2","0"
"2025-08-09","406. 상암월드컵파크 7단지 앞","0","1"
"2025-08-09","2333. 양재역 3번출구 주변","0","1"
"2025-08-09","1128. 화곡역 6번출구","1","1"
"2025-08-09","1231. 잠실역 6번출구","1","0"
"2025-08-09","1414. 사가정역 2번출구","0","1"
"2025-08-09","1210. 롯데월드타워(잠실역2번출구 쪽)","3","0"
"2025-08-09","390. 충무로역 1번출구","2","1"
"2025-08-09","450. 효자동 삼거리","2","0"
"2025-08-09","502. 자양(뚝섬한강공원)역 1번출구 앞","6","1"
"2025-08-10","108. 서교동 사거리","1","0"
"2025-08-10","729. 서부식자재마트 건너편","2","0"
"2025-08-10","506. 금호 어울림 아파트 앞","1","0"
"2025-08-10","508. 성수아카데미타워 앞","2","0"
"2025-08-10","1153. 발산역 1번, 9번 인근 대여소","1","1"
"2025-08-10","1157. 강서구청","1","1"
"2025-08-10","510. 뚝도아리수정수센터 버스정류소 옆","1","0"
"2025-08-10","511. 서울숲역 5번 출구 옆","2","0"
"2025-08-10","512. 뚝섬역 1번 출구 옆","1","0"
"2025-08-10","1655. 공릉1단지아파트","1","0"
"2025-08-10","2266. 서초역 3번출구","1","1"
"2025-08-10","301. 경복궁역 7번출구 앞","3","0"
"2025-08-10","2362. 신사동 가로수길 입구","0","4"
"2025-08-10","2363. 강남 을지병원 교차로","1","1"
"2025-08-10","302. 경복궁역 6번출구 뒤","2","2"
"2025-08-10","3102. 연희삼거리","1","0"
"2025-08-10","3511. 응봉역 1번출구","1","3"
"2025-08-10","3515. 서울숲 관리사무소","2","2"
"2025-08-10","115. 마스타 빌딩 앞","3","2"
"2025-08-10","314. 국립현대미술관","1","0"
"2025-08-10","650. 중랑교사거리","1","0"
"2025-08-10","828. 숙대입구역 8번","1","0"
"2025-08-10","829. 한강대교 북단 교차로","0","1"
"2025-08-10","318. 광교사거리 남측","1","0"
"2025-08-10","834. 효창공원앞역 3번출구 앞","0","1"
"2025-08-10","836. 현대자동차서비스 앞","1","0"
"2025-08-10","837. 한남나들목 입구","0","3"
"2025-08-10","320. 을지로입구역 4번출구 앞","2","1"
"2025-08-10","321. KEB 하나금융그룹 명동사옥 옆","2","1"
"2025-08-10","393. 동대문역 8번 출구","1","2"
"2025-08-10","326. 안국역 5번출구 앞","2","4"
"2025-08-10","327. 낙원상가 옆","2","0"
"2025-08-10","397. 종묘공영주차장 건너편","0","1"
"2025-08-10","2388. 강남구 도시관리공단","1","0"
"2025-08-10","398. 을지로3가역 3번출구","1","0"
"2025-08-10","428. 명보사거리","1","0"
"2025-08-10","430. 장충동먹자골목 앞","0","2"
"2025-08-10","328. 탑골공원 앞","0","2"
"2025-08-10","843. 이태원관광특구 입구(용산구청방향)","2","4"
"2025-08-10","967. 서울혁신파크2","0","1"
"2025-08-10","111. 상수역 2번출구 앞","1","0"
"2025-08-10","336. 충무로역 6번출구 앞","0","7"
"2025-08-10","1996. 구일역 1번 출입구 앞","2","0"
"2025-08-10","339. 종로4가 사거리","2","2"
"2025-08-10","2505. 우성아파트사거리 (기업은행앞)","1","1"
"2025-08-10","2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞)","1","1"
"2025-08-10","342. 대학로 마로니에공원","0","1"
"2025-08-10","343. 힐스테이트창경궁 아파트 앞","3","2"
"2025-08-10","452. 동대문 종합시장 버스정류장","3","2"
"2025-08-10","453. 종로오가 지하쇼핑센터 14번출구","0","2"
"2025-08-10","455. 종로6가역 버스정류장(동대문 방향)","2","2"
"2025-08-10","456. 숭인2동 주민센터 입구","1","0"
"2025-08-10","345. 서울보증보험본사 앞","0","1"
"2025-08-10","458. 광화문역 5번출구","2","0"
"2025-08-10","346. 맥스타일 앞","4","1"
"2025-08-10","347. 동대문역사문화공원역 9번출구 앞","3","1"
"2025-08-10","660. 동의보감타워","1","1"
"2025-08-10","1372. KEB은행 고대점","1","0"
"2025-08-10","349. 어린이도서관","0","2"
"2025-08-10","3534. 건대입구역 5번출구 뒤","1","1"
"2025-08-10","433. 을지로입구역 2번출구","5","1"
"2025-08-10","2409. 역삼동 디오슈페리움 (우성아파트 사거리)","2","0"
"2025-08-10","2608. 송파구청","2","1"
"2025-08-10","353. 재동초교 앞 삼거리","2","2"
"2025-08-10","2613. 잠실나들목","2","1"
"2025-08-10","2621. 한성백제역 2번 출구","1","0"
"2025-08-10","356. KT혜화지사 앞","1","0"
"2025-08-10","상담센터","1","0"
"2025-08-10","440. 하늘공원 입구","0","2"
